#,latitude,longitude,d_centre,accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,minimum_nights,number_of_reviews,instant_bookable,room_type,review_avg,price
4685,52.37723397,4.926342774,1.83846676,2,1,1,2,1,2,2,1,Not Possible,Private room,0.77175443,75
4699,52.35098351,4.902206596,3.139991647,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,0.775126093,125
4704,52.38125843,4.870155388,1.999118613,2,1,1,1,1,1,2,4,Possible,Entire home/apt,0.754856014,70
4707,52.37336081,4.87756934,1.618320214,2,1,1,2,1,3,2,52,Possible,Entire home/apt,0.783643628,100
4708,52.36919239,4.883957685,1.528397798,2,1,1,1,1,1,2,91,Not Possible,Private room,0.718873556,140
4715,52.34247839,4.908617115,4.126826642,2,1,1,1,1,1,2,11,Not Possible,Entire home/apt,0.783537182,80
4722,52.36889421,4.877564386,1.873359708,2,1,1,1,1,1,2,13,Not Possible,Entire home/apt,0.76643108,187
4723,52.3671561,4.926898414,2.29359653,2,1,1,1,1,1,2,86,Possible,Private room,0.796025414,90
4731,52.38424657,4.883488461,1.218719313,2,1,1,1,1,1,2,36,Not Possible,Entire home/apt,0.746539843,121
4739,52.34924759,4.902429397,3.333457322,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,0.761386972,105
4746,52.37788154,4.849412015,3.396168531,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.783445625,80
4759,52.35493128,4.890190473,2.767599981,2,1,1,1,1,1,2,14,Not Possible,Entire home/apt,0.795365716,120
4760,52.35591749,4.924707789,3.103091259,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,0.737985737,120
4764,52.34899133,4.877473889,3.671624798,2,1,1,1,1,1,2,17,Not Possible,Entire home/apt,0.782607417,109
4775,52.36526168,4.863998477,2.859046737,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,0.706541166,90
4785,52.37539752,4.871751833,1.92437093,2,1,1,29,1,32,2,0,Possible,Entire home/apt,0.762129089,79
4798,52.36427595,4.875341487,2.327560248,2,1,1,1,1,1,2,25,Not Possible,Entire home/apt,0.794424859,120
4802,52.36703725,4.88203952,1.793224831,2,1,1,3,1,3,2,173,Not Possible,Private room,0.797656106,69
4811,52.34433241,4.858819948,4.753800918,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.729376403,150
4815,52.37542749,4.891526092,0.679914544,2,1,1,24,1,36,2,8,Not Possible,Entire home/apt,0.837412656,125
4828,52.38546201,4.87359046,1.886287045,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,0.72319622,89
4831,52.37199349,4.850001291,3.447324101,2,1,1,1,1,1,2,29,Not Possible,Entire home/apt,0.780212082,93
4840,52.36063006,4.85968327,3.395031925,2,1,1,1,1,1,2,16,Not Possible,Entire home/apt,0.775827951,110
4841,52.36337699,4.889819101,1.874225006,2,1,1,3,1,3,2,10,Possible,Private room,0.747176083,140
4849,52.36793778,4.876497045,1.996017931,2,1,1,1,1,1,2,36,Not Possible,Entire home/apt,0.850469028,100
4853,52.37574521,4.892947931,0.582983823,2,1,1,1,1,1,2,105,Not Possible,Shared room,0.722741796,80
4857,52.35480069,4.818156904,6.144663386,2,1,1,1,1,1,2,6,Not Possible,Private room,0.830741955,50
4860,52.36208644,4.862803361,3.128528993,2,1,1,1,1,1,2,42,Not Possible,Entire home/apt,0.708823783,95
4863,52.35032917,4.846229579,4.828846701,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,0.769171762,79
4870,52.35616759,4.892432333,2.601957174,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.774465086,109
4887,52.36705385,4.868029503,2.521326968,2,1,1,1,1,1,2,14,Not Possible,Entire home/apt,0.724370589,130
4888,52.37963069,4.882175627,1.171531135,2,1,1,15,1,16,2,0,Possible,Entire home/apt,0.752023125,79
4890,52.39235395,4.871738912,2.380727764,2,1,1,1,1,1,2,8,Not Possible,Entire home/apt,0.792191745,79
4895,52.34881292,4.889134958,3.44709208,2,1,1,1,1,1,2,14,Not Possible,Entire home/apt,0.751492483,160
4902,52.36571031,4.876167529,2.175893774,2,1,1,2,1,2,2,42,Not Possible,Entire home/apt,0.776589333,115
4903,52.38382201,4.849060834,3.455224148,2,1,1,1,1,2,2,19,Not Possible,Entire home/apt,0.852424018,75
4915,52.35578899,4.887837378,2.716714057,2,1,1,1,1,1,2,13,Not Possible,Entire home/apt,0.744090269,125
4926,52.35353703,4.901705264,2.854751832,2,1,1,1,1,1,2,2,Possible,Entire home/apt,0.708953296,78
4931,52.36185922,4.909806312,2.05039999,2,1,1,2,1,2,2,1,Not Possible,Private room,0.749826927,80
4934,52.37073758,4.871044311,2.142581373,2,1,1,1,1,1,2,27,Not Possible,Entire home/apt,0.735347286,110
4948,52.38082365,4.885750121,0.945628598,2,1,1,1,1,1,2,10,Not Possible,Entire home/apt,0.75366264,110
4955,52.36492691,4.882321721,1.964498533,2,1,1,1,1,1,2,9,Possible,Entire home/apt,0.814175158,140
4979,52.37161057,4.876168211,1.788796023,2,1,1,1,1,1,2,32,Not Possible,Private room,0.702876895,50
4981,52.38660403,4.921145706,1.687704797,2,1,1,2,1,2,2,25,Possible,Private room,0.778455904,85
4982,52.36486745,4.865294463,2.810109072,2,1,1,1,1,1,2,23,Not Possible,Entire home/apt,0.766623898,99
4989,52.36952469,4.864662426,2.59174325,2,1,1,1,1,1,2,20,Not Possible,Entire home/apt,0.77823357,75
4992,52.34923946,4.913661043,3.465395462,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,0.709913289,115
5006,52.3644918,4.926853856,2.475677964,2,1,1,2,1,2,2,3,Not Possible,Entire home/apt,0.824782807,105
5007,52.35184106,4.897467141,3.041963513,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.747660187,104
5011,52.37098605,4.870866819,2.141507941,2,1,1,1,1,1,2,8,Not Possible,Entire home/apt,0.793325488,120
5014,52.37647404,4.85205496,3.2279553,2,1,1,1,1,1,2,11,Not Possible,Entire home/apt,0.875116322,75
5017,52.37856596,4.846760086,3.573597096,2,1,1,1,1,1,2,25,Not Possible,Private room,0.851658069,75
5023,52.36212275,4.885891409,2.107260686,2,1,1,1,1,1,2,1,Possible,Entire home/apt,0.775470254,130
5024,52.3632365,4.901897421,1.780603777,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,0.817385581,120
5035,52.35751171,4.852431033,3.996556498,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,0.794363799,120
5036,52.36675575,4.873170353,2.254581782,2,1,1,1,1,1,2,17,Not Possible,Entire home/apt,0.745729198,99
5040,52.37899971,4.874035719,1.722806379,2,1,1,28,1,28,2,3,Possible,Entire home/apt,0.859113045,79
5045,52.37871135,4.886881323,0.85295789,2,1,1,2,1,2,2,2,Not Possible,Private room,0.773346668,115
5055,52.37255406,4.862803314,2.591886842,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,0.820902865,96
5059,52.36158186,4.866831704,2.953016378,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.783277768,150
5063,52.36705142,4.855030209,3.300497286,2,1,1,38,1,43,2,0,Possible,Entire home/apt,0.742422972,129
5070,52.37340476,4.860506354,2.717710012,2,1,1,1,1,1,2,18,Not Possible,Entire home/apt,0.726428424,95
5073,52.36564639,4.877405388,2.120801715,2,1,1,2,1,2,2,48,Not Possible,Private room,0.76118714,120
5076,52.35774892,4.899960173,2.382802007,2,1,1,2,1,2,2,62,Not Possible,Private room,0.787768623,75
5080,52.36502936,4.936377738,2.959600202,2,1,1,1,1,1,2,0,Possible,Entire home/apt,0.810342206,70
5083,52.3762123,4.86022703,2.679961095,2,1,1,1,1,1,2,15,Not Possible,Entire home/apt,0.703800075,99
5085,52.40074158,4.901449253,2.39894038,2,1,1,1,1,1,2,0,Not Possible,Private room,0.772905422,111
5087,52.36152068,4.926497871,2.688383056,2,1,1,1,1,1,2,14,Not Possible,Entire home/apt,0.840611387,99
5088,52.3648908,4.920798931,2.150870369,2,1,1,1,1,1,2,23,Not Possible,Entire home/apt,0.833546296,90
5089,52.36952251,4.923048053,1.928991291,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.707545865,83
5091,52.35042866,4.855328605,4.37838455,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.731758629,110
5094,52.38048303,4.883372894,1.098727132,2,1,1,1,1,1,2,23,Possible,Private room,0.755623688,100
5095,52.38218743,4.868505433,2.124044371,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,0.853306248,90
5105,52.35637879,4.925772576,3.101561659,2,1,1,1,1,1,2,11,Not Possible,Entire home/apt,0.810379382,119
5109,52.3574268,4.918478724,2.742011396,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,0.8240872,105
5114,52.38149875,4.868359354,2.123243158,2,1,1,1,1,1,2,27,Not Possible,Entire home/apt,0.7269867,105
5116,52.38878967,4.877535849,1.828577559,2,1,1,1,1,1,2,9,Not Possible,Entire home/apt,0.717831771,105
5127,52.38223557,4.856572224,2.926846203,2,1,1,1,1,1,2,15,Not Possible,Entire home/apt,0.713629746,119
5147,52.37295513,4.873737389,1.875648367,2,1,1,1,1,1,2,23,Not Possible,Entire home/apt,0.784084703,110
5154,52.35582908,4.850710362,4.203206581,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.706145288,90
5156,52.35491442,4.904631299,2.720496187,2,1,1,2,1,2,2,40,Not Possible,Private room,0.885530139,62
5173,52.37797667,4.852986593,3.153451907,2,1,1,1,1,1,2,20,Not Possible,Entire home/apt,0.756790027,99
5183,52.36517877,4.933469347,2.785129014,2,1,1,1,1,1,2,15,Not Possible,Entire home/apt,0.82418365,74
5191,52.38368743,4.886785628,0.99278368,2,1,1,2,1,2,2,37,Not Possible,Entire home/apt,0.782001623,135
5210,52.37457183,4.872593042,1.89154903,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,0.741806901,130
5221,52.35059217,4.848054031,4.717261178,2,1,1,1,1,1,2,18,Not Possible,Entire home/apt,0.814665837,99
5228,52.35083479,4.898098511,3.15216151,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.773819127,120
5236,52.36180134,4.863622862,3.104174643,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.819969033,110
5237,52.34021295,4.845638174,5.664489498,2,1,1,1,1,1,2,24,Possible,Entire home/apt,0.74803681,150
5238,52.3628116,4.936958508,3.129689057,2,1,1,45,1,47,2,11,Possible,Entire home/apt,0.763807592,79
5239,52.36334602,4.885010222,2.01415334,2,1,1,2,1,2,2,0,Not Possible,Entire home/apt,0.796657287,135
5259,52.37011934,4.889940289,1.195974256,2,1,1,1,1,1,2,8,Possible,Private room,0.832826171,99
5261,52.37223819,4.896928199,0.790850943,2,1,1,1,1,1,2,63,Not Possible,Entire home/apt,0.805816632,95
5267,52.34340545,4.864225432,4.638969459,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.800043537,95
5276,52.3701471,4.909732049,1.223911691,2,1,1,1,1,1,2,14,Not Possible,Entire home/apt,0.799649303,150
5287,52.35031512,4.912321448,3.32570379,2,1,1,1,1,1,2,32,Not Possible,Private room,0.809463959,125
5289,52.32487932,4.944945304,6.779915333,2,1,1,1,1,1,2,11,Not Possible,Private room,0.900175099,55
5293,52.3848306,4.872856054,1.908489266,2,1,1,1,1,1,2,19,Not Possible,Entire home/apt,0.737323511,110
5298,52.36028149,4.91280816,2.288755989,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.753782668,100
5317,52.3752465,4.874066645,1.775552936,2,1,1,2,1,2,2,1,Possible,Private room,0.787164,100
5322,52.35665593,4.933655151,3.415030186,2,1,1,1,1,1,2,158,Not Possible,Private room,0.723928502,71
5332,52.36575429,4.91112549,1.690665615,2,1,1,1,1,1,2,36,Not Possible,Private room,0.80669208,90
5337,52.35273389,4.85004229,4.457972169,2,1,1,45,1,47,2,7,Possible,Entire home/apt,0.725867022,114
5339,52.35604705,4.917900514,2.86075094,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,0.824270015,100
5344,52.3968055,4.954288934,4.20411253,2,1,1,1,1,1,2,12,Not Possible,Private room,0.886229222,63
5346,52.35587066,4.90222888,2.598197773,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,0.733084735,105
5354,52.35434062,4.853807381,4.148271619,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,0.710545968,120
5359,52.38131032,4.872678755,1.829926634,2,1,1,1,1,1,2,18,Not Possible,Entire home/apt,0.78840771,130
5370,52.38308219,4.851270894,3.295292082,2,1,1,1,1,1,2,17,Not Possible,Entire home/apt,0.729688935,89
5375,52.36040148,4.859351008,3.428381286,2,1,1,1,1,1,2,17,Not Possible,Entire home/apt,0.818089916,91
5377,52.36876356,4.870892944,2.256243712,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,0.834798507,100
5392,52.36380065,4.873521247,2.452416841,2,1,1,1,1,1,2,88,Not Possible,Entire home/apt,0.723426029,90
5402,52.37023656,4.859506674,2.88544276,2,1,1,1,1,1,2,17,Not Possible,Entire home/apt,0.79138082,88
5403,52.34428606,4.897258581,3.881393411,2,1,1,1,1,1,2,18,Not Possible,Entire home/apt,0.766033309,120
5409,52.35712276,4.890200593,2.530831136,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.725127708,85
5424,52.38061161,4.875953334,1.600395456,2,1,1,1,1,1,2,18,Not Possible,Entire home/apt,0.815839542,100
5426,52.35202118,4.898772351,3.019357895,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,0.732491998,120
5428,52.36086742,4.863364403,3.183295681,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,0.722765306,81
5449,52.37763543,4.862065607,2.540577037,2,1,1,1,1,1,2,8,Not Possible,Entire home/apt,0.805109894,115
5461,52.3651526,4.864238229,2.851997153,2,1,1,1,1,1,2,0,Not Possible,Private room,0.833268322,65
5465,52.38426313,4.878085477,1.553799465,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,0.721334526,100
5467,52.37165991,4.85383441,3.20443638,2,1,1,2,1,2,2,70,Possible,Private room,0.759220798,50
5474,52.36083155,4.854720569,3.655658547,2,1,1,1,1,1,2,8,Not Possible,Entire home/apt,0.717495024,130
5476,52.38390681,4.849450623,3.430506204,2,1,1,1,1,1,2,3,Not Possible,Private room,0.712924524,80
5494,52.37094784,4.867225515,2.369015317,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,0.745998319,100
5497,52.36441311,4.882952712,1.986443326,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,0.743528725,140
5504,52.37385469,4.831613664,4.638659184,2,1,1,1,1,1,2,35,Not Possible,Entire home/apt,0.798096428,89
5510,52.36211148,4.867231812,2.893796043,2,1,1,1,1,1,2,0,Not Possible,Entire home/apt,0.78981892,120
5514,52.37106408,4.896093263,0.930843979,2,1,1,2,1,2,2,12,Not Possible,Entire home/apt,0.738209514,183
5516,52.35530487,4.848440239,4.360625014,2,1,1,29,1,32,2,0,Possible,Entire home/apt,0.758902455,79
5525,52.37550795,4.857422917,2.878921897,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,0.823123282,95
5548,52.38750549,4.884257166,1.383245654,2,1,1,2,1,2,2,9,Not Possible,Private room,0.847554947,85
5549,52.38688871,4.918770674,1.566165874,2,1,1,1,1,1,2,7,Not Possible,Entire home/apt,0.779883377,115
5553,52.35290764,4.841093864,4.919217738,2,1,1,1,1,1,2,34,Possible,Private room,0.725709058,85
5564,52.3455704,4.86369453,4.453960945,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,0.705763741,159
5581,52.37329582,4.835288683,4.400351374,2,1,1,45,1,47,2,10,Possible,Entire home/apt,0.722610658,89
5582,52.34113721,4.902925521,4.235154101,2,1,1,1,1,1,2,10,Not Possible,Entire home/apt,0.788600816,90
5585,52.35089919,4.781689972,8.585699738,2,1,1,1,1,1,2,12,Possible,Entire home/apt,0.769661968,99
5588,52.37339534,4.87861114,1.552213681,2,1,1,1,1,1,2,20,Not Possible,Entire home/apt,0.786199101,199
5590,52.34514796,4.846525085,5.215304611,2,1,1,50,1,106,2,2,Not Possible,Entire home/apt,0.838858342,70
5595,52.37470656,4.873811394,1.807951229,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,0.776895706,109
5596,52.36153199,4.860671533,3.281093916,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,0.740873429,125
5606,52.36767808,4.881715692,1.755195014,2,1,1,1,1,1,2,26,Not Possible,Private room,0.805777862,80
5626,52.36699087,4.844847905,3.943419799,2,1,1,3,1,3,2,0,Not Possible,Private room,0.892133146,47
5627,52.38044909,4.855250358,3.000195212,2,1,1,1,1,1,2,0,Possible,Entire home/apt,0.744901888,95
5632,52.36789837,4.934731474,2.703648886,2,1,1,3,1,3,2,4,Not Possible,Private room,0.785250623,80
5635,52.36375606,4.932367144,2.816841495,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,0.708613567,118
5639,52.36272294,4.978144223,5.645234024,2,1,1,1,1,1,2,30,Possible,Private room,0.791810696,85
5642,52.35441064,4.897369026,2.757050936,2,1,1,1,1,1,2,5,Not Possible,Entire home/apt,0.758238355,100
5655,52.36193828,4.863176823,3.118536636,2,1,1,2,1,2,2,82,Possible,Entire home/apt,0.730144729,150
5656,52.33130691,4.883881041,5.424561348,2,1,1,2,1,2,2,1,Not Possible,Private room,0.79001494,65
5661,52.39300319,4.872717098,2.374721571,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.737282259,95
5666,52.37223601,4.882565227,1.380621709,2,1,1,1,1,1,2,14,Not Possible,Private room,0.762996348,100
5668,52.37552559,4.848531356,3.476806858,2,1,1,1,1,1,2,8,Not Possible,Private room,0.841663673,70
5670,52.35123945,4.858341994,4.17375957,2,1,1,1,1,1,2,16,Not Possible,Entire home/apt,0.739118203,115
5680,52.35203324,4.847888729,4.619344658,2,1,1,1,1,1,2,2,Not Possible,Entire home/apt,0.753042548,119
5691,52.35304596,4.907460207,2.955793152,2,1,1,3,1,3,2,68,Not Possible,Entire home/apt,0.726661406,75
5700,52.36104275,4.846134392,4.140335345,2,1,1,3,1,3,2,95,Possible,Private room,0.799779478,58
5703,52.35665075,4.901158563,2.507306609,2,1,1,1,1,1,2,14,Not Possible,Entire home/apt,0.709928036,110
5708,52.36417957,4.884279849,1.959245419,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,0.811050974,130
5713,52.36893903,4.871691802,2.199749891,2,1,1,1,1,1,2,61,Not Possible,Private room,0.855639279,59
5714,52.35443901,4.883469805,2.955898072,2,1,1,1,1,1,2,5,Not Possible,Private room,0.716316924,125
5718,52.35597918,4.910053438,2.678008754,2,1,1,1,1,1,2,2,Not Possible,Entire home/apt,0.804236116,110
5719,52.35356687,4.886366451,2.982071935,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,0.825451415,75
5739,52.37016026,4.870808119,2.185702579,2,1,1,1,1,1,2,7,Possible,Entire home/apt,0.722738276,140
5748,52.36698084,4.874180356,2.185215076,2,1,1,1,1,1,2,6,Not Possible,Entire home/apt,0.839597704,100
5750,52.35040719,4.914567552,3.359257095,2,1,1,1,1,1,2,1,Not Possible,Entire home/apt,0.720121524,150
5767,52.36166036,4.852910695,3.70897054,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.706272296,100
5781,52.37056785,4.864504402,2.55580535,2,1,1,1,1,1,2,4,Not Possible,Entire home/apt,0.886682014,70
5783,52.35229797,4.906852452,3.030404083,2,1,1,1,1,1,2,10,Not Possible,Private room,0.851551018,44
5797,52.35112075,4.855201953,4.328503495,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.779049864,90
5798,52.35209609,4.897964307,3.012347545,2,1,1,1,1,1,2,56,Not Possible,Entire home/apt,0.866632917,70
5805,52.35184018,4.837248081,5.200011757,2,1,1,1,1,1,2,5,Not Possible,Private room,0.832183665,79
5838,52.36354317,4.926826909,2.545134017,2,1,1,1,1,1,2,20,Not Possible,Entire home/apt,0.732522574,105
5858,52.3630167,4.938184701,3.184814899,2,1,1,1,1,1,2,3,Not Possible,Entire home/apt,0.818505475,118
5862,52.36034517,4.906070258,2.141926976,2,1,1,1,1,2,2,62,Not Possible,Private room,0.825012844,100
